team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,targets,air_yards,snap_share,target_share,air_yards_share,total_touchdowns,fantasy_points,rush_attempts,rush_ypa,rush_share,delta_targets,targets_3wk_avg,targets_7wk_avg,targets_trend_3v7,air_yards_3wk_avg,air_yards_7wk_avg,air_yards_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,gadget_usage_3wk_avg,yards_per_target,rec_td_rate,catch_rate,fp_per_target,racr,team_implied_points,is_favored,abs_spread,def_te_ftps,def_te_targets,def_te_yards_per_target,years_exp_filled,is_rookie,is_second_year,draft_number_filled,is_undrafted
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,5,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38,0.0,0.0,0.0,0.0,26.0,26.0,28.0,LAC,31.0,0.53,LAC,WAS,37.0,2.5,dome,matrixturf,,,1.0,9.0,0.53,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.6666666666666665,4.2,-1.5333333333333337,26.0,33.0,-7.0,0.5533333333333333,0.64,-0.08666666666666667,3.6333333333333333,8.18,-4.546666666666667,0.0,0.4,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1,2.5,10.77,6.85,8.96058394160584,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,1,35.0,,8.268,,,,,,,,,6.336,2.4658580213226933,15.242238772951849,60.0,0.004604482545135458,0.0,5.0,0.0,0.0,42.0,0.0,3.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-18.259999999999998,0.0,0.0,0.55,0.0,30.0,30.0,32.0,NYG,45.0,0.64,WAS,NYG,27.0,6.0,outdoors,grass,68.0,5.0,5.0,42.0,0.64,0.16666666666666666,15.242238772951849,1.0,11.6,0.0,0.0,0.0,0.0,5.0,5.0,0.0,42.0,42.0,0.0,0.64,0.64,0.0,11.6,11.6,0.0,1.0,1.0,0.0,0.0,5.2,0.3333333333333333,0.6,2.32,0.6190476190476191,10.5,0,6.0,6.31,7.08,6.464689265536723,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,10,35.0,,15.868,,,,,,,,,3.5025,2.4568473528454824,28.224831020988972,80.0,-1.7933363482652722,0.0,5.0,0.0,0.0,87.0,0.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.189999999999998,0.0,0.0,-0.18,0.0,22.0,22.0,27.0,DET,44.0,0.81,WAS,DET,66.0,-8.5,outdoors,grass,64.0,9.0,5.0,87.0,0.81,0.22727272727272727,28.224831020988972,0.0,9.4,0.0,0.0,0.0,1.0,5.0,4.714285714285714,0.2857142857142856,51.666666666666664,44.285714285714285,7.38095238095238,0.6866666666666666,0.6385714285714286,0.04809523809523808,7.866666666666668,8.1,-0.23333333333333162,0.0,0.2857142857142857,-0.2857142857142857,0.0,10.8,0.0,0.8,1.8800000000000001,0.6206896551724138,37.25,1,8.5,7.31,6.92,7.348265895953758,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,11,35.0,,10.535,,,,,,,,,5.1425,2.1339374938157274,39.54950727358049,50.0,-2.7480264614941756,0.0,8.0,0.0,0.0,87.0,0.0,4.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.939999999999998,0.0,0.0,-0.9,0.0,30.0,30.0,33.0,MIA,50.0,0.75,MIA,WAS,29.0,2.5,outdoors,grass,,,8.0,87.0,0.75,0.26666666666666666,39.54950727358049,0.0,8.2,0.0,0.0,0.0,3.0,5.666666666666667,5.285714285714286,0.3809523809523814,72.0,51.57142857142857,20.42857142857143,0.73,0.6585714285714286,0.0714285714285714,8.733333333333336,8.685714285714287,0.047619047619049226,0.0,0.2857142857142857,-0.2857142857142857,0.0,5.25,0.0,0.5,1.025,0.4827586206896552,15.75,1,2.5,10.77,6.85,8.96058394160584,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,8,35.0,,4.805,,,,,,,,,7.178,2.629972509868794,19.420680363758834,66.66666666666666,-0.679393372940293,0.0,6.0,0.0,0.0,26.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.29,0.0,0.0,-0.03,0.0,30.0,30.0,20.0,KC,33.0,0.62,KC,WAS,35.0,10.5,outdoors,grass,54.0,8.0,6.0,26.0,0.62,0.2,19.420680363758834,0.0,5.6,0.0,0.0,0.0,-1.0,6.333333333333333,5.0,1.333333333333333,45.333333333333336,37.0,8.333333333333336,0.63,0.6357142857142858,-0.005714285714285783,11.533333333333333,9.128571428571428,2.404761904761905,0.6666666666666666,0.42857142857142855,0.23809523809523808,0.0,2.6666666666666665,0.0,0.6666666666666666,0.9333333333333332,0.6153846153846154,22.75,1,10.5,10.77,6.85,8.96058394160584,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,7,35.0,,8.58857142857143,,,,,,,,,6.335714285714286,2.7886902050987326,20.251970625884255,42.857142857142854,2.0107389068773576,0.0,7.0,0.0,0.0,78.0,0.0,3.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-24.71,0.0,0.0,0.48,0.0,32.0,32.0,28.0,DAL,45.0,0.67,DAL,WAS,66.0,1.5,closed,matrixturf,,,7.0,78.0,0.67,0.21875,20.251970625884255,1.0,12.7,0.0,0.0,0.0,1.0,4.666666666666667,4.857142857142857,-0.1904761904761898,39.666666666666664,39.285714285714285,0.3809523809523796,0.6,0.6385714285714286,-0.03857142857142859,9.666666666666666,9.985714285714286,-0.3190476190476197,0.6666666666666666,0.5714285714285714,0.09523809523809523,0.0,5.285714285714286,0.3333333333333333,0.42857142857142855,1.8142857142857143,0.47435897435897434,33.75,1,1.5,10.77,6.85,8.96058394160584,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,6,35.0,,6.378333333333333,,,,,,,,,6.473999999999999,2.1533382039691804,20.51130882195305,100.0,-0.4819369710507857,0.0,6.0,0.0,0.0,32.0,0.0,6.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.219999999999999,0.0,0.0,0.44999999999999996,0.0,26.0,26.0,31.0,CHI,39.0,0.6,WAS,CHI,49.0,5.5,outdoors,grass,59.0,12.0,6.0,32.0,0.6,0.23076923076923078,20.51130882195305,1.0,16.3,0.0,0.0,0.0,5.0,3.6666666666666665,4.5,-0.8333333333333335,25.666666666666668,32.833333333333336,-7.166666666666668,0.58,0.6333333333333333,-0.053333333333333344,6.8,9.533333333333333,-2.7333333333333334,0.3333333333333333,0.5,-0.16666666666666669,0.0,7.166666666666667,0.16666666666666666,1.0,2.716666666666667,1.34375,21.75,0,5.5,7.31,7.38,7.588075880758808,12,0,0,35.0,0
WAS,TE,Zach Ertz,77.0,250.0,00-0030061,12,4,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,36.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.25,0.0,0.0,-0.08,0.0,27.0,27.0,22.0,ATL,35.0,0.61,ATL,WAS,61.0,2.5,closed,fieldturf,,,4.0,36.0,0.61,0.14814814814814814,0.0,0.0,4.1,0.0,0.0,0.0,1.0,5.0,5.0,0.0,38.0,39.0,-1.0,0.6766666666666666,0.6675,0.009166666666666656,9.766666666666666,10.225,-0.4583333333333339,0.3333333333333333,0.5,-0.16666666666666669,0.0,5.25,0.0,0.5,1.025,0.5833333333333334,31.75,1,2.5,10.77,6.85,8.96058394160584,12,0,0,35.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,6,63.0,,6.7771428571428585,,,,,,,,,5.239999999999999,4.039181205700548,35.74442435201929,85.71428571428571,1.750579845117592,0.0,7.0,0.0,0.0,52.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.630000000000003,0.0,0.0,-0.15,0.0,30.0,30.0,29.0,DET,45.0,0.7,KC,DET,47.0,2.5,outdoors,grass,85.0,13.0,7.0,52.0,0.7,0.23333333333333334,35.74442435201929,0.0,13.8,0.0,0.0,0.0,-1.0,6.666666666666667,6.166666666666667,0.5,33.666666666666664,32.166666666666664,1.5,0.7200000000000001,0.7516666666666666,-0.03166666666666651,14.233333333333334,12.016666666666667,2.216666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,11.142857142857142,0.0,0.8571428571428571,1.9714285714285715,1.5,22.25,0,2.5,7.31,6.92,7.348265895953758,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,8,63.0,,6.540000000000003,,,,,,,,,6.932857142857143,3.3455838007033725,25.64077432001961,75.0,1.42209516122802,0.0,8.0,0.0,0.0,53.0,0.0,6.0,0.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.01,0.0,0.0,0.54,0.0,34.0,34.0,30.0,WAS,58.0,0.84,KC,WAS,35.0,10.5,outdoors,grass,54.0,8.0,8.0,53.0,0.84,0.23529411764705882,25.64077432001961,1.0,21.9,0.0,0.0,0.0,5.0,6.0,6.285714285714286,-0.2857142857142856,42.333333333333336,34.857142857142854,7.476190476190482,0.7200000000000001,0.7328571428571429,-0.01285714285714279,14.700000000000001,12.814285714285715,1.8857142857142861,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,12.375,0.16666666666666666,0.75,2.7375,1.8679245283018868,12.25,0,10.5,10.77,6.85,8.96058394160584,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,13,63.0,,9.445000000000002,,,,,,,,,5.9025,1.6966718455389282,26.036019479922818,83.33333333333334,0.6946586975041571,0.0,6.0,0.0,0.0,57.0,0.0,5.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-8.130000000000003,0.0,0.0,0.30000000000000004,0.0,34.0,34.0,23.0,DAL,60.0,0.91,DAL,KC,59.0,-3.5,closed,matrixturf,,,6.0,57.0,0.91,0.17647058823529413,26.036019479922818,1.0,15.5,0.0,0.0,0.0,0.0,8.333333333333334,6.857142857142857,1.4761904761904772,64.66666666666667,53.42857142857143,11.23809523809524,0.86,0.8085714285714285,0.05142857142857149,16.0,14.671428571428574,1.3285714285714256,0.6666666666666666,0.42857142857142855,0.23809523809523808,0.3333333333333333,7.5,0.2,0.8333333333333334,2.5833333333333335,0.7894736842105263,27.75,0,3.5,5.38,5.69,8.151142355008787,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,7,63.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,22.0,0.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,0.0,0.0,-0.02,0.0,35.0,35.0,41.0,LV,50.0,0.62,KC,LV,31.0,13.5,outdoors,grass,57.0,9.0,3.0,22.0,0.62,0.08571428571428572,0.0,0.0,8.4,0.0,0.0,0.0,-4.0,6.0,5.714285714285714,0.2857142857142856,35.666666666666664,30.714285714285715,4.952380952380949,0.7066666666666667,0.7328571428571429,-0.02619047619047621,13.766666666666667,11.5,2.2666666666666675,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,18.0,0.0,1.0,2.8000000000000003,2.4545454545454546,8.75,0,13.5,4.38,5.15,7.27378640776699,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,11,63.0,,4.497692307692308,,,,,,,,,4.833333333333333,3.000555742038496,19.683554957077934,69.23076923076923,0.5596627728522305,0.0,13.0,0.0,0.0,61.0,0.0,9.0,0.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5499999999999972,0.0,0.0,0.89,0.0,45.0,45.0,14.0,DEN,55.0,0.79,DEN,KC,41.0,-3.5,outdoors,grass,70.0,6.0,13.0,61.0,0.79,0.28888888888888886,19.683554957077934,1.0,24.1,0.0,0.0,0.0,8.0,8.666666666666666,7.0,1.666666666666666,55.666666666666664,41.42857142857143,14.238095238095234,0.85,0.7614285714285715,0.08857142857142852,18.86666666666667,15.385714285714286,3.4809523809523846,0.6666666666666666,0.42857142857142855,0.23809523809523808,0.0,7.0,0.1111111111111111,0.6923076923076923,1.853846153846154,1.4918032786885247,18.75,0,3.5,5.38,5.69,8.151142355008787,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,4,63.0,,2.808000000000001,,,,,,,,,5.906666666666666,3.1459404539065394,5.640819606267577,100.0,-1.1142833572344983,0.0,5.0,0.0,0.0,16.0,0.0,5.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,-0.06,0.0,37.0,37.0,32.0,BAL,48.0,0.66,KC,BAL,57.0,-2.5,outdoors,grass,89.0,10.0,5.0,16.0,0.66,0.13513513513513514,5.640819606267577,0.0,9.8,0.0,0.0,0.0,-2.0,6.0,5.5,0.5,28.0,27.0,1.0,0.7233333333333333,0.7525,-0.029166666666666674,8.833333333333334,9.8,-0.9666666666666668,0.0,0.25,-0.25,0.0,9.6,0.0,1.0,1.9600000000000002,3.0,29.75,1,2.5,5.38,6.38,7.5,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,15,63.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,KC,LAC,,6.0,outdoors,grass,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.6666666666666665,6.142857142857143,-2.4761904761904767,32.0,48.42857142857143,-16.42857142857143,0.6066666666666667,0.75,-0.1433333333333333,5.766666666666668,11.757142857142858,-5.99047619047619,0.3333333333333333,0.42857142857142855,-0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,,0,6.0,6.77,5.69,7.62390158172232,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,9,63.0,,11.390000000000002,,,,,,,,,3.135,3.1714728449282004,13.635492984724419,80.0,-1.0828118857488054,0.0,5.0,0.0,0.0,53.0,0.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67,0.0,0.0,-0.54,0.0,34.0,34.0,20.0,BUF,55.0,0.92,BUF,KC,49.0,-2.5,outdoors,a_turf,54.0,6.0,5.0,53.0,0.92,0.14705882352941177,13.635492984724419,0.0,10.600000000000001,0.0,0.0,0.0,-3.0,5.333333333333333,6.142857142857143,-0.8095238095238102,42.666666666666664,37.142857142857146,5.523809523809518,0.7933333333333333,0.7542857142857142,0.03904761904761911,13.633333333333335,12.885714285714288,0.7476190476190467,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.0,13.2,0.0,0.8,2.12,1.2452830188679245,23.25,0,2.5,5.38,5.69,8.151142355008787,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,2,63.0,,5.573333333333335,,,,,,,,,3.79,2.1181410193847916,11.848912196159029,66.66666666666666,1.079058902692939,0.0,6.0,0.0,0.0,37.0,0.0,4.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.479999999999997,0.0,0.0,-0.47,0.0,29.0,29.0,26.0,PHI,46.0,0.77,KC,PHI,37.0,-1.5,outdoors,grass,88.0,12.0,6.0,37.0,0.77,0.20689655172413793,11.848912196159029,0.0,10.100000000000001,0.0,0.0,0.0,2.0,5.0,5.0,0.0,30.5,30.5,0.0,0.8049999999999999,0.8049999999999999,0.0,11.4,11.4,0.0,0.5,0.5,0.0,0.0,10.166666666666666,0.0,0.6666666666666666,1.6833333333333336,1.6486486486486487,19.25,1,1.5,4.38,6.54,5.033639143730887,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,1,63.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,24.0,0.0,2.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,0.0,0.85,0.0,39.0,39.0,17.0,LAC,51.0,0.84,LAC,KC,48.0,-3.0,dome,,,,4.0,24.0,0.84,0.10256410256410256,0.0,1.0,12.7,0.0,0.0,0.0,0.0,4.0,4.0,0.0,24.0,24.0,0.0,0.84,0.84,0.0,12.7,12.7,0.0,1.0,1.0,0.0,0.0,11.75,0.5,0.5,3.175,1.9583333333333333,22.5,0,3.0,5.38,5.69,8.151142355008787,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,5,63.0,,3.7299999999999995,,,,,,,,,7.276000000000001,3.225365729217102,7.895850973751058,87.5,0.0555966190130297,0.0,8.0,0.0,0.0,33.0,0.0,7.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.0,0.35,0.0,41.0,41.0,22.0,JAX,51.0,0.8,JAX,KC,59.0,-3.5,outdoors,grass,80.0,12.0,8.0,33.0,0.8,0.1951219512195122,7.895850973751058,1.0,19.1,0.0,0.0,0.0,3.0,6.666666666666667,6.0,0.666666666666667,26.666666666666668,28.2,-1.5333333333333314,0.7333333333333334,0.762,-0.028666666666666618,11.833333333333334,11.66,0.17333333333333378,0.3333333333333333,0.4,-0.06666666666666671,0.0,7.625,0.14285714285714285,0.875,2.3875,1.8484848484848484,27.75,0,3.5,5.38,5.69,8.151142355008787,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,12,63.0,,9.665000000000001,,,,,,,,,4.446666666666666,2.5611563387835363,18.545524321212703,66.66666666666666,1.9205821041382602,0.0,6.0,1.0,0.0,76.0,0.0,4.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.810000000000002,-1.29,0.0,-0.21,-0.27,46.0,46.0,41.0,IND,84.0,0.88,KC,IND,43.0,3.5,outdoors,grass,,,6.0,76.0,0.88,0.13043478260869565,18.545524321212703,0.0,8.399999999999999,1.0,1.0,0.024390243902439025,-7.0,8.0,7.142857142857143,0.8571428571428568,63.333333333333336,50.0,13.333333333333336,0.8633333333333333,0.7928571428571429,0.07047619047619036,14.366666666666669,15.185714285714287,-0.8190476190476179,0.3333333333333333,0.42857142857142855,-0.09523809523809523,0.3333333333333333,7.166666666666667,0.0,0.6666666666666666,1.3999999999999997,0.5657894736842105,19.75,0,3.5,8.46,8.69,7.896432681242809,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,14,63.0,,6.386,,,,,,,,,5.863333333333333,2.977834396902978,11.849185438082158,20.0,-1.8706635811268644,0.0,5.0,0.0,0.0,39.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.009999999999998,0.0,0.0,-0.01,0.0,33.0,33.0,29.0,HOU,58.0,0.91,KC,HOU,30.0,4.5,outdoors,grass,27.0,8.0,5.0,39.0,0.91,0.15151515151515152,11.849185438082158,0.0,1.8,0.0,0.0,0.0,-1.0,5.666666666666667,6.571428571428571,-0.9047619047619042,57.333333333333336,51.57142857142857,5.761904761904766,0.9,0.8385714285714286,0.06142857142857139,8.566666666666668,12.957142857142857,-4.390476190476189,0.3333333333333333,0.42857142857142855,-0.09523809523809523,0.3333333333333333,1.6,0.0,0.2,0.36,0.20512820512820512,12.75,0,4.5,4.54,6.00,6.346666666666667,12,0,0,63.0,0
KC,TE,Travis Kelce,77.0,260.0,00-0030506,12,3,63.0,,4.2799999999999985,,,,,,,,,3.911666666666667,3.198188680187751,9.956134520802864,57.14285714285714,1.1849157451852381,0.0,7.0,0.0,0.0,31.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.32,0.0,0.0,-0.14,0.0,37.0,37.0,28.0,NYG,53.0,0.74,NYG,KC,31.0,-6.0,outdoors,fieldturf,65.0,5.0,7.0,31.0,0.74,0.1891891891891892,9.956134520802864,0.0,6.6,0.0,0.0,0.0,1.0,5.666666666666667,5.666666666666667,0.0,30.666666666666668,30.666666666666668,0.0,0.7833333333333333,0.7833333333333333,0.0,9.799999999999999,9.799999999999999,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.7142857142857144,0.0,0.5714285714285714,0.9428571428571428,0.8387096774193549,12.5,0,6.0,5.38,5.69,8.151142355008787,12,0,0,63.0,0
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,7,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DEN,8.0,0.1,DEN,NYG,65.0,7.5,outdoors,grass,72.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285,0.14333333333333334,0.18,-0.03666666666666665,0.0,0.24285714285714288,-0.24285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,1,7.5,6.31,7.08,6.464689265536723,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,12,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DET,28.0,0.34,DET,NYG,61.0,14.0,dome,fieldturf,,,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666666666666668,0.14142857142857143,0.05523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1,14.0,6.31,7.08,6.464689265536723,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,9,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,SF,2.0,0.04,NYG,SF,58.0,-2.5,outdoors,fieldturf,56.0,5.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285,0.06,0.1242857142857143,-0.06428571428571431,0.0,0.24285714285714288,-0.24285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,1,2.5,8.38,7.92,6.643939393939394,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,15,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,NYG,WAS,,2.5,outdoors,fieldturf,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668,0.10142857142857144,0.02523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,2.5,10.77,6.85,8.96058394160584,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,11,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,GB,15.0,0.21,NYG,GB,47.0,-7.5,outdoors,fieldturf,55.0,17.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.10857142857142857,-0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1,7.5,6.77,7.85,5.8012738853503185,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,10,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,CHI,3.0,0.04,CHI,NYG,44.0,4.5,outdoors,grass,33.0,10.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.10142857142857142,-0.06142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,1,4.5,6.31,7.08,6.464689265536723,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,2,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,DAL,14.0,0.21,DAL,NYG,77.0,4.5,closed,matrixturf,,,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,1,4.5,6.31,7.08,6.464689265536723,10,0,0,275.0,1
NYG,TE,Chris Manhertz,78.0,255.0,00-0031484,10,6,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,PHI,15.0,0.22,NYG,PHI,51.0,-7.0,outdoors,fieldturf,53.0,3.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.16666666666666666,-0.16666666666666666,0.16333333333333336,0.19333333333333336,-0.03,0.0,0.2833333333333334,-0.2833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1,7.0,4.38,6.54,5.033639143730887,10,0,0,275.0,1
